id,district,treatment,pre_tax,post_tax
5950,Old Eagleton,1,460.0172409,326.4632341
5951,Old Eagleton,1,657.285059,518.2282991
5952,Old Eagleton,1,558.5792286,429.3820906
5953,Old Eagleton,1,585.7885199,456.8500517
5954,Old Eagleton,1,687.8810153,554.9405214
5955,Old Eagleton,1,547.9518803,412.7850185
5956,Old Eagleton,1,565.8366951,414.6083328
5957,Old Eagleton,1,366.2806286,226.8213885
5958,Old Eagleton,1,611.8053005,487.1008365
5959,Old Eagleton,1,444.3453119,305.6599373
5960,Old Eagleton,1,395.8763754,262.4252046
5961,Old Eagleton,1,460.7732886,335.225048
5962,Old Eagleton,1,543.2627908,415.1895459
5963,Old Eagleton,1,875.1287561,749.465364
5964,Old Eagleton,1,704.1760553,572.0398516
5965,Old Eagleton,1,294.5702165,156.9411813
5966,Old Eagleton,1,610.1577404,473.5824145
5967,Old Eagleton,1,380.1398233,234.018822
5968,Old Eagleton,1,598.8372149,453.970104
5969,Old Eagleton,1,324.5549369,193.6144602
5970,Old Eagleton,1,297.6989177,174.3457783
5971,Old Eagleton,1,459.2502647,326.3008728
5972,Old Eagleton,1,649.6626123,509.1772331
5973,Old Eagleton,1,372.9516301,246.1272903
5974,Old Eagleton,1,654.1100017,529.169499
5975,Old Eagleton,1,898.78026,768.5832975
5976,Old Eagleton,1,610.5720438,468.8244836
5977,Old Eagleton,1,749.6262911,621.3175895
5978,Old Eagleton,1,528.8116606,415.596341
5979,Old Eagleton,1,773.9028538,634.1397605
5980,Old Eagleton,1,653.7995388,523.801733
5981,Old Eagleton,1,543.3739071,406.1377126
5982,Old Eagleton,1,423.9344288,285.7659535
5983,Old Eagleton,1,459.0277883,311.6719941
5984,Old Eagleton,1,696.530769,541.9236231
5985,Old Eagleton,1,611.3461633,486.7795506
5986,Old Eagleton,1,409.7113304,266.8260992
5987,Old Eagleton,1,389.0196508,246.8153421
5988,Old Eagleton,1,592.4420907,448.4975822
5989,Old Eagleton,1,284.6566133,151.730675
5990,Old Eagleton,1,717.8638322,565.5086175
5991,Old Eagleton,1,505.1743777,360.842447
5992,Old Eagleton,1,540.917652,391.0409892
5993,Old Eagleton,1,184.6658863,70.52312907
5994,Old Eagleton,1,708.214466,555.542503
5995,Old Eagleton,1,376.9473844,232.3662393
5996,Old Eagleton,1,636.0436059,501.83439
5997,Old Eagleton,1,204.4118119,61.44346069
5998,Old Eagleton,1,593.2571707,443.6034973
5999,Old Eagleton,1,566.4483526,441.831585
6000,Old Eagleton,1,273.2630263,136.7272426
6001,Old Eagleton,1,1157.924842,1023.764053
6002,Old Eagleton,1,321.0554518,169.5673064
6003,Old Eagleton,1,381.8156861,259.4239612
6004,Old Eagleton,1,605.9481658,474.2625038
6005,Old Eagleton,1,496.1554038,361.6679942
6006,Old Eagleton,1,473.5517851,328.4674592
6007,Old Eagleton,1,324.1901375,189.3456397
6008,Old Eagleton,1,208.9794329,79.06647573
6009,Old Eagleton,1,570.4419517,445.6436491
6010,Old Eagleton,1,153.2011728,21.18615479
6011,Old Eagleton,1,671.3848772,530.4888811
6012,Old Eagleton,1,537.301358,413.0229263
6013,Old Eagleton,1,596.6628313,449.918247
6014,Old Eagleton,1,440.8655901,319.3291576
6015,Old Eagleton,1,191.9561268,57.30177095
6016,Old Eagleton,1,584.1352395,445.0630486
6017,Old Eagleton,1,557.9427027,415.9823541
6018,Old Eagleton,1,453.3284661,313.282878
6019,Old Eagleton,1,473.6167061,335.482449
6020,Old Eagleton,1,633.3258658,511.9597747
6021,Old Eagleton,1,583.2739839,455.4850487
6022,Old Eagleton,1,610.1443081,474.6110228
6023,Old Eagleton,1,585.5107378,469.4907491
6024,Old Eagleton,1,418.5348262,282.7151184
6025,Old Eagleton,1,722.3932772,577.9402146
6026,Old Eagleton,1,595.8155359,479.7991447
6027,Old Eagleton,1,568.6459934,413.3386407
6028,Old Eagleton,1,462.2799377,340.015218
6029,Old Eagleton,1,255.2947912,125.9337337
6030,Old Eagleton,1,476.0492648,326.7083202
6031,Old Eagleton,1,361.1336018,241.0631053
6032,Old Eagleton,1,209.6088159,58.91475988
6033,Old Eagleton,1,830.9672031,695.3625608
6034,Old Eagleton,1,501.1635461,357.0118209
6035,Old Eagleton,1,717.1682758,581.5471254
6036,Old Eagleton,1,490.1875479,364.4661847
6037,Old Eagleton,1,658.5032755,528.664317
6038,Old Eagleton,1,338.0041928,198.1287142
6039,Old Eagleton,1,347.6776267,218.594462
6040,Old Eagleton,1,463.3041631,318.5654834
6041,Old Eagleton,1,678.2625924,542.4200664
6042,Old Eagleton,1,286.7573049,152.9072061
6043,Old Eagleton,1,696.8126386,543.0139432
6044,Old Eagleton,1,597.5983546,448.0776456
6045,Old Eagleton,1,596.598811,452.6506207
6046,Old Eagleton,1,389.6126758,262.5471686
6047,Old Eagleton,1,537.756713,410.0174782
6048,Old Eagleton,1,403.5714117,262.6587627
6049,Old Eagleton,1,553.1311338,395.8451475
6050,Old Eagleton,1,463.6995475,320.518809
6051,Old Eagleton,1,639.8322154,499.3508167
6052,Old Eagleton,1,452.8465194,338.7190294
6053,Old Eagleton,1,418.8247877,281.7899547
6054,Old Eagleton,1,509.83782,372.1018431
6055,Old Eagleton,1,522.6362989,402.4369693
6056,Old Eagleton,1,639.1867443,499.6367645
6057,Old Eagleton,1,609.3087645,479.2134504
6058,Old Eagleton,1,707.6117364,572.0247555
6059,Old Eagleton,1,634.4112419,492.8139647
6060,Old Eagleton,1,260.0566252,126.4202436
6061,Old Eagleton,1,645.4451401,513.3445755
6062,Old Eagleton,1,659.4310259,535.1610615
6063,Old Eagleton,1,434.8596487,299.3261029
6064,Old Eagleton,1,712.1991278,571.2976129
6065,Old Eagleton,1,271.5080729,128.777061
6066,Old Eagleton,1,516.7013965,385.6112016
6067,Old Eagleton,1,683.2384956,545.6369888
6068,Old Eagleton,1,609.0160863,478.6241795
6069,Old Eagleton,1,589.5308245,450.5804931
6070,Old Eagleton,1,226.6839619,87.81866057
6071,Old Eagleton,1,321.6865372,174.7076432
6072,Old Eagleton,1,381.534421,250.8622329
6073,Old Eagleton,1,346.40472,219.2914392
6074,Old Eagleton,1,759.9254632,615.8413875
6075,Old Eagleton,1,490.8632263,377.5270427
6076,Old Eagleton,1,410.516869,276.597836
6077,Old Eagleton,1,491.8462023,339.6302456
6078,Old Eagleton,1,700.5454537,570.9141397
6079,Old Eagleton,1,489.9980479,358.4951404
6080,Old Eagleton,1,457.0751114,319.4998847
6081,Old Eagleton,1,182.0242036,51.90286282
6082,Old Eagleton,1,618.0849087,488.3864337
6083,Old Eagleton,1,459.0821603,330.8835322
6084,Old Eagleton,1,549.3146196,404.097938
6085,Old Eagleton,1,561.68834,435.4513086
6086,Old Eagleton,1,478.6026513,338.0755062
6087,Old Eagleton,1,579.4678656,437.3842913
6088,Old Eagleton,1,548.6030047,427.7633225
6089,Old Eagleton,1,514.3470925,361.5846944
6090,Old Eagleton,1,779.4397997,652.8526337
6091,Old Eagleton,1,485.2668148,332.4640293
6092,Old Eagleton,1,586.549769,458.0311279
6093,Old Eagleton,1,566.8613052,437.9114765
6094,Old Eagleton,1,411.8213381,272.803321
6095,Old Eagleton,1,265.4533225,117.3239689
6096,Old Eagleton,1,575.9179567,438.1812276
6097,Old Eagleton,1,531.3748666,399.5220609
6098,Old Eagleton,1,620.6541504,508.8339306
6099,Old Eagleton,1,547.6735162,404.6258721
6100,Old Eagleton,1,567.3242864,437.9185907
6101,Old Eagleton,1,906.7054507,760.3154077
6102,Old Eagleton,1,467.57403,312.3137444
6103,Old Eagleton,1,542.7760692,397.8964376
6104,Old Eagleton,1,576.2353003,454.3794833
6105,Old Eagleton,1,815.8358416,678.8046392
6106,Old Eagleton,1,474.041215,346.5335392
6107,Old Eagleton,1,324.1888584,174.1608099
6108,Old Eagleton,1,440.6541867,307.7711702
6109,Old Eagleton,1,475.4519711,335.5977372
6110,Old Eagleton,1,623.9861787,488.8821728
6111,Old Eagleton,1,527.674765,402.4850598
6112,Old Eagleton,1,573.0660048,420.0780993
6113,Old Eagleton,1,557.2222341,427.021666
6114,Old Eagleton,1,642.805833,516.5220297
6115,Old Eagleton,1,717.1801207,584.937049
6116,Old Eagleton,1,692.1555016,564.5930114
6117,Old Eagleton,1,586.7992657,472.6058036
6118,Old Eagleton,1,561.1973977,430.3483239
6119,Old Eagleton,1,356.4698522,216.6343647
6120,Old Eagleton,1,606.2105362,476.2134992
6121,Old Eagleton,1,373.6511226,235.8897406
6122,Old Eagleton,1,437.4736241,302.8845314
6123,Old Eagleton,1,821.6936293,660.4219706
6124,Old Eagleton,1,436.8358856,294.8215135
6125,Old Eagleton,1,590.138454,458.7077971
6126,Old Eagleton,1,593.5839969,475.3080559
6127,Old Eagleton,1,363.4620292,222.1003751
6128,Old Eagleton,1,417.2944001,289.7945464
6129,Old Eagleton,1,645.2803071,512.3464882
6130,Old Eagleton,1,790.2470886,652.0542727
6131,Old Eagleton,1,538.6673466,402.5001688
6132,Old Eagleton,1,383.4188891,254.2957981
6133,Old Eagleton,1,431.6294454,312.2319782
6134,Old Eagleton,1,184.0181378,48.81631141
6135,Old Eagleton,1,401.8648312,279.1035382
6136,Old Eagleton,1,684.9312417,552.3505858
6137,Old Eagleton,1,293.344472,163.5569506
6138,Old Eagleton,1,523.8699527,377.3439927
6139,Old Eagleton,1,746.3965273,607.0605235
6140,Old Eagleton,1,347.4487345,212.7388496
6141,Old Eagleton,1,418.8267637,300.7060758
6142,Old Eagleton,1,491.8283504,348.4974303
6143,Old Eagleton,1,680.9730934,546.8977041
6144,Old Eagleton,1,438.0756526,307.5491507
6145,Old Eagleton,1,287.3249421,156.8827123
6146,Old Eagleton,1,471.6152137,335.2643373
6147,Old Eagleton,1,427.0734201,293.4977301
6148,Old Eagleton,1,562.5364097,408.237345
6149,Old Eagleton,1,691.8928512,553.5665434
6150,Old Eagleton,1,476.8501747,330.5814905
6151,Old Eagleton,1,253.9144303,115.6690728
6152,Old Eagleton,1,771.6575785,638.5651667
6153,Old Eagleton,1,372.1131536,245.7016242
6154,Old Eagleton,1,238.7413962,112.0169228
6155,Old Eagleton,1,430.2601537,294.8482592
6156,Old Eagleton,1,357.8732742,216.2932064
6157,Old Eagleton,1,779.5376094,644.1392294
6158,Old Eagleton,1,495.7687556,344.8877956
6159,Old Eagleton,1,391.2677843,254.0247521
6160,Old Eagleton,1,554.960214,414.2244319
6161,Old Eagleton,1,568.4842468,430.4236854
6162,Old Eagleton,1,664.6840586,528.6986512
6163,Old Eagleton,1,343.7259501,199.2104389
6164,Old Eagleton,1,329.7014268,186.3836315
6165,Old Eagleton,1,659.4800087,510.5072277
6166,Old Eagleton,1,519.9073037,393.9312008
6167,Old Eagleton,1,464.0005861,342.3468952
6168,Old Eagleton,1,559.9002995,414.7258024
6169,Old Eagleton,1,425.0323207,286.1937226
6170,Old Eagleton,1,439.2836284,315.8798504
6171,Old Eagleton,1,434.3003937,306.7459864
6172,Old Eagleton,1,481.5878978,355.0370778
6173,Old Eagleton,1,458.9499732,319.74693
6174,Old Eagleton,1,532.1933002,417.4084562
6175,Old Eagleton,1,584.7862929,436.6175717
6176,Old Eagleton,1,372.4947694,240.1366232
6177,Old Eagleton,1,675.6050793,539.3252185
6178,Old Eagleton,1,580.8216496,459.9008633
6179,Old Eagleton,1,381.370542,231.1817357
6180,Old Eagleton,1,460.4616372,324.2900218
6181,Old Eagleton,1,597.2049858,447.8910949
6182,Old Eagleton,1,718.9532793,575.4732571
6183,Old Eagleton,1,554.892803,404.584037
6184,Old Eagleton,1,483.8553052,372.6448893
6185,Old Eagleton,1,234.2410587,100.0677982
6186,Old Eagleton,1,237.2336219,87.92647775
6187,Old Eagleton,1,522.1534935,393.1072145
6188,Old Eagleton,1,552.6542951,425.5319995
6189,Old Eagleton,1,650.0877167,511.707411
6190,Old Eagleton,1,743.541527,619.900174
6191,Old Eagleton,1,682.2193116,541.3373206
6192,Old Eagleton,1,448.7342669,324.3431569
6193,Old Eagleton,1,725.8462264,573.3842157
6194,Old Eagleton,1,433.719333,295.1208983
6195,Old Eagleton,1,632.0918553,514.2333295
6196,Old Eagleton,1,727.8857522,578.9808316
6197,Old Eagleton,1,520.32671,375.4427689
6198,Old Eagleton,1,637.5407943,496.9103968
6199,Old Eagleton,1,290.8527382,140.6151163
6200,Old Eagleton,1,513.5017174,395.0079824
6201,Old Eagleton,1,782.1528783,648.030282
6202,Old Eagleton,1,536.31491,410.9811345
6203,Old Eagleton,1,421.6800047,283.2453178
6204,Old Eagleton,1,459.4255652,337.0421389
6205,Old Eagleton,1,360.2318953,231.6301952
6206,Old Eagleton,1,465.1179716,328.286154
6207,Old Eagleton,1,595.2473137,462.825496
6208,Old Eagleton,1,413.0705101,280.2655691
6209,Old Eagleton,1,473.3851531,354.0169715
6210,Old Eagleton,1,687.1064007,554.7498904
6211,Old Eagleton,1,621.9628812,483.0586969
6212,Old Eagleton,1,507.5086108,344.3045351
6213,Old Eagleton,1,605.9340105,455.2177894
6214,Old Eagleton,1,683.5517434,548.4402291
6215,Old Eagleton,1,399.567792,260.9886185
6216,Old Eagleton,1,471.8558405,338.5575414
6217,Old Eagleton,1,501.1577945,365.4944321
6218,Old Eagleton,1,607.934623,487.1978866
6219,Old Eagleton,1,476.1774918,327.0863069
6220,Old Eagleton,1,551.8925462,409.6498116
6221,Old Eagleton,1,524.2893815,380.235579
6222,Old Eagleton,1,441.8464897,307.0792421
6223,Old Eagleton,1,100.4967343,0
6224,Old Eagleton,1,607.3944701,471.8554138
6225,Old Eagleton,1,615.4025336,491.3062678
6226,Old Eagleton,1,638.4709114,516.4710454
6227,Old Eagleton,1,478.8606977,349.3203155
6228,Old Eagleton,1,771.8182263,641.5873879
6229,Old Eagleton,1,708.7793317,583.6605872
6230,Old Eagleton,1,698.5639242,540.5903035
6231,Old Eagleton,1,520.378916,387.1715746
6232,Old Eagleton,1,70.97913828,0
6233,Old Eagleton,1,662.3795569,534.1313749
6234,Old Eagleton,1,409.1640356,264.3352052
6235,Old Eagleton,1,283.2524375,135.0564984
6236,Old Eagleton,1,448.8198821,336.0562877
6237,Old Eagleton,1,782.3653313,644.9329284
6238,Old Eagleton,1,178.3096258,46.79388211
6239,Old Eagleton,1,419.6921066,285.1133217
6240,Old Eagleton,1,699.0439432,551.5120128
6241,Old Eagleton,1,364.8606578,232.7994731
6242,Old Eagleton,1,694.6592146,568.1252867
6243,Old Eagleton,1,697.389252,564.6942016
6244,Old Eagleton,1,806.2208619,661.9413711
6245,Old Eagleton,1,642.3151353,516.7345317
6246,Old Eagleton,1,256.4196168,138.1729132
6247,Old Eagleton,1,132.3327844,8.183188991
6248,Old Eagleton,1,175.5139085,37.67935336
6249,Old Eagleton,1,333.0224506,199.8348026
6250,Old Eagleton,1,188.4820361,46.07125705
6251,City Hall,1,456.862131,338.3121153
6252,City Hall,1,320.2967781,192.6564643
6253,City Hall,1,134.6590984,1.504171003
6254,City Hall,1,326.3500115,182.6951676
6255,City Hall,1,430.8661737,295.7028621
6256,City Hall,1,479.1112877,344.0002861
6257,City Hall,1,317.1346921,185.2873939
6258,City Hall,1,729.4569805,590.993481
6259,City Hall,1,402.4869844,279.4578961
6260,City Hall,1,645.6899623,495.2178604
6261,City Hall,1,615.6583097,488.143949
6262,City Hall,1,645.1006243,526.4948332
6263,City Hall,1,495.8820888,356.3517136
6264,City Hall,1,513.5702682,374.8868847
6265,City Hall,1,602.4663211,468.3656542
6266,City Hall,1,621.8228331,496.8334139
6267,City Hall,1,339.0767948,206.3918539
6268,City Hall,1,592.4083411,454.7983036
6269,City Hall,1,466.3383009,325.4860986
6270,City Hall,1,258.4970505,122.3470166
6271,City Hall,1,350.0284848,215.3301865
6272,City Hall,1,580.2147112,447.5808145
6273,City Hall,1,414.5698285,286.3582807
6274,City Hall,1,624.0347464,499.7926258
6275,City Hall,1,363.4805309,219.2023993
6276,City Hall,1,500.5028965,356.2767313
6277,City Hall,1,182.6900653,33.05876139
6278,City Hall,1,414.5193083,280.8815445
6279,City Hall,1,382.6698524,244.2522876
6280,City Hall,1,425.7559027,298.6123142
6281,City Hall,1,473.673293,336.959834
6282,City Hall,1,557.6597306,432.3725948
6283,City Hall,1,339.5182978,200.1412754
6284,City Hall,1,616.2025996,470.0055687
6285,City Hall,1,376.221077,243.169842
6286,City Hall,1,580.6622879,436.0069698
6287,City Hall,1,433.9483342,285.3776708
6288,City Hall,1,796.3016333,667.419053
6289,City Hall,1,420.651846,274.040258
6290,City Hall,1,619.4031554,481.1171318
6291,City Hall,1,637.9730368,494.8392474
6292,City Hall,1,437.0358317,309.7319687
6293,City Hall,1,598.1754004,460.4460562
6294,City Hall,1,380.215573,245.3691524
6295,City Hall,1,602.2829529,478.6982791
6296,City Hall,1,641.906123,500.3687258
6297,City Hall,1,504.7572831,362.8396147
6298,City Hall,1,464.1059002,334.861478
6299,City Hall,1,291.6381349,176.8563318
6300,City Hall,1,558.15341,434.4445805
6301,City Hall,1,1402.281917,1277.733751
6302,City Hall,1,354.9585149,215.1662529
6303,City Hall,1,611.0322351,475.1065933
6304,City Hall,1,622.760969,488.3236198
6305,City Hall,1,784.642157,638.8059463
6306,City Hall,1,387.8311555,244.4248475
6307,City Hall,1,489.8628546,362.239397
6308,City Hall,1,188.3578921,51.62490393
6309,City Hall,1,529.9450057,385.1432902
6310,City Hall,1,616.8225717,494.2836834
6311,City Hall,1,703.7357837,563.8264104
6312,City Hall,1,343.5206675,210.7337483
6313,City Hall,1,513.5093852,393.2723823
6314,City Hall,1,506.246917,362.8648302
6315,City Hall,1,572.067593,413.8415851
6316,City Hall,1,675.0320089,542.9556362
6317,City Hall,1,520.6179638,387.1751617
6318,City Hall,1,764.872279,639.0820504
6319,City Hall,1,311.0456094,173.3580853
6320,City Hall,1,712.1336658,571.2797353
6321,City Hall,1,681.2777919,546.7512808
6322,City Hall,1,268.3759552,137.7608377
6323,City Hall,1,661.9084368,529.7871018
6324,City Hall,1,330.2726521,185.5057156
6325,City Hall,1,585.0036384,462.8318459
6326,City Hall,1,775.3712276,638.0813328
6327,City Hall,1,56.39700476,0
6328,City Hall,1,839.7471225,706.657063
6329,City Hall,1,533.265032,379.940349
6330,City Hall,1,532.6031462,401.4536297
6331,City Hall,1,222.7060877,96.51145244
6332,City Hall,1,531.3957022,378.3905237
6333,City Hall,1,421.7603343,283.3047208
6334,City Hall,1,662.9100152,521.8004958
6335,City Hall,1,307.9760883,177.624408
6336,City Hall,1,354.6562834,237.2513583
6337,City Hall,1,656.7743704,513.2211141
6338,City Hall,1,498.4755225,350.8894758
6339,City Hall,1,466.7890119,320.7074522
6340,City Hall,1,353.4329583,219.5485104
6341,City Hall,1,577.2323371,436.0552841
6342,City Hall,1,427.2505013,283.9911866
6343,City Hall,1,397.4182295,257.0623887
6344,City Hall,1,551.8969119,412.6129639
6345,City Hall,1,766.8496186,635.7570935
6346,City Hall,1,510.6930297,377.9939742
6347,City Hall,1,345.5934492,220.771633
6348,City Hall,1,450.7757219,314.5541473
6349,City Hall,1,279.3310489,131.5139547
6350,City Hall,1,591.2447524,459.1093579
6351,City Hall,1,393.6023958,249.6117723
6352,City Hall,1,452.884737,325.7503096
6353,City Hall,1,516.1234577,385.2966099
6354,City Hall,1,415.9706713,297.2187747
6355,City Hall,1,413.7542984,260.2588443
6356,City Hall,1,400.2474673,270.9656512
6357,City Hall,1,544.432868,402.3524928
6358,City Hall,1,773.0854374,631.9831762
6359,City Hall,1,461.0512627,326.6186129
6360,City Hall,1,598.7133312,473.1983151
6361,City Hall,1,245.8637112,98.37192797
6362,City Hall,1,486.725303,337.932513
6363,City Hall,1,445.7759218,301.6374559
6364,City Hall,1,593.5671785,464.55939
6365,City Hall,1,524.9724193,397.8862727
6366,City Hall,1,516.3627561,374.7313695
6367,City Hall,1,696.1531019,578.4530972
6368,City Hall,1,474.0174324,329.568805
6369,City Hall,1,533.2814746,383.7044959
6370,City Hall,1,520.5208281,398.9935035
6371,City Hall,1,461.6639868,330.443914
6372,City Hall,1,646.0912366,491.7100667
6373,City Hall,1,699.9057539,577.7218539
6374,City Hall,1,807.0652087,663.4945476
6375,City Hall,1,528.857471,385.2320025
6376,City Hall,1,556.8977136,420.5112979
6377,City Hall,1,567.6663966,441.3522024
6378,City Hall,1,789.318916,666.7362468
6379,City Hall,1,356.9500368,239.5739156
6380,City Hall,1,521.1004115,389.2544261
6381,City Hall,1,702.6882854,567.9417965
6382,City Hall,1,377.9049523,234.6655387
6383,City Hall,1,531.2063805,392.0373493
6384,City Hall,1,337.2483556,214.1113933
6385,City Hall,1,295.8247951,156.0813591
6386,City Hall,1,524.9151883,389.2127732
6387,City Hall,1,732.380572,595.1064424
6388,City Hall,1,610.0680109,465.9933777
6389,City Hall,1,770.5873644,643.1049661
6390,City Hall,1,383.4260466,259.1221452
6391,City Hall,1,619.0476642,483.1956612
6392,City Hall,1,762.1918254,622.7040067
6393,City Hall,1,363.2034278,230.2855037
6394,City Hall,1,215.7701137,84.24553647
6395,City Hall,1,471.4942111,336.8709252
6396,City Hall,1,603.525187,456.7013487
6397,City Hall,1,483.6482735,348.2302305
6398,City Hall,1,617.5521176,484.794343
6399,City Hall,1,304.6814722,161.66464
6400,City Hall,1,415.1133267,266.3303878
6401,City Hall,1,1100.196963,971.5905188
6402,City Hall,1,526.0332447,402.6669984
6403,City Hall,1,421.8295031,287.7221696
6404,City Hall,1,554.6848565,422.9059681
6405,City Hall,1,667.2523448,524.6980639
6406,City Hall,1,191.5434223,69.98195441
6407,City Hall,1,272.4974001,134.1026367
6408,City Hall,1,626.9415271,499.5127158
6409,City Hall,1,852.6451439,711.3794072
6410,City Hall,1,495.1723808,361.4150928
6411,City Hall,1,434.9781434,299.4089227
6412,City Hall,1,506.933827,368.5245723
6413,City Hall,1,403.1563298,276.7550539
6414,City Hall,1,386.2906847,240.1417988
6415,City Hall,1,245.3665575,113.9802987
6416,City Hall,1,581.003101,442.172736
6417,City Hall,1,530.1975843,400.1805203
6418,City Hall,1,360.3404785,230.6068589
6419,City Hall,1,485.7479531,348.2881288
6420,City Hall,1,582.5197764,453.5543519
6421,City Hall,1,308.7535547,191.1258469
6422,City Hall,1,344.3151716,214.4424179
6423,City Hall,1,532.2060484,376.2500743
6424,City Hall,1,588.2871245,455.4092352
6425,City Hall,1,371.2134815,226.5636971
6426,City Hall,1,228.6402535,81.80696287
6427,City Hall,1,504.3245739,367.1505359
6428,City Hall,1,432.7740984,299.8353922
6429,City Hall,1,766.7834786,634.0685877
6430,City Hall,1,528.5741619,393.5853497
6431,City Hall,1,671.0656023,541.2855812
6432,City Hall,1,572.3072277,443.6138128
6433,City Hall,1,419.7177066,288.6466121
6434,City Hall,1,683.3399471,569.500771
6435,City Hall,1,609.5036399,461.8098022
6436,City Hall,1,504.6279895,381.3631751
6437,City Hall,1,688.4514143,559.7293627
6438,City Hall,1,733.6439987,577.7300009
6439,City Hall,1,677.5035663,546.9448385
6440,City Hall,1,653.9996356,534.1228792
6441,City Hall,1,381.722871,248.4011463
6442,City Hall,1,631.3187889,493.0562544
6443,City Hall,1,549.1493338,419.0104556
6444,City Hall,1,715.2194603,562.0314758
6445,City Hall,1,597.1938755,459.6878782
6446,City Hall,1,513.5958885,388.0551286
6447,City Hall,1,317.7392755,173.6548499
6448,City Hall,1,633.065726,491.4619902
6449,City Hall,1,590.5543362,452.4002226
6450,City Hall,1,524.7373637,389.7138324
6451,City Hall,1,466.1475541,339.5615407
6452,City Hall,1,484.2773036,343.9531141
6453,City Hall,1,512.4186209,402.0438061
6454,City Hall,1,645.5240549,508.9765829
6455,City Hall,1,652.8187462,526.7038192
6456,City Hall,1,385.9336236,262.1365644
6457,City Hall,1,259.6229761,111.9711468
6458,City Hall,1,593.2763159,455.235256
6459,City Hall,1,338.0862956,208.7847001
6460,City Hall,1,504.6186116,375.1047817
6461,City Hall,1,565.2650502,443.2127449
6462,City Hall,1,586.0985804,451.009745
6463,City Hall,1,482.4463739,357.6873802
6464,City Hall,1,523.8647933,395.0697637
6465,City Hall,1,589.5218963,462.1242164
6466,City Hall,1,685.2628468,552.0240955
6467,City Hall,1,529.142741,399.4159264
6468,City Hall,1,577.9705496,441.5110069
6469,City Hall,1,465.7289224,328.8872064
6470,City Hall,1,706.9369867,577.9966268
6471,City Hall,1,723.2716224,587.6943925
6472,City Hall,1,407.1886021,277.8581162
6473,City Hall,1,809.2452478,688.5214323
6474,City Hall,1,664.2889112,540.5901126
6475,City Hall,1,401.2703146,253.3428623
6476,City Hall,1,348.001774,211.3007246
6477,City Hall,1,551.9171022,414.8747899
6478,City Hall,1,807.5816785,676.3025116
6479,City Hall,1,556.98241,407.4794428
6480,City Hall,1,421.0169921,286.7275892
6481,City Hall,1,644.5880024,497.5362677
6482,City Hall,1,426.5894481,297.0288031
6483,City Hall,1,443.2377819,295.103541
6484,City Hall,1,468.0747101,311.1611982
6485,City Hall,1,712.027948,586.7464715
6486,City Hall,1,387.9685228,266.3630742
6487,City Hall,1,326.1183389,188.5106033
6488,City Hall,1,820.7996661,681.5368979
6489,City Hall,1,547.2779745,394.4365039
6490,City Hall,1,545.5787802,411.5902363
6491,City Hall,1,421.8740726,286.9985735
6492,City Hall,1,439.552826,290.8592178
6493,City Hall,1,277.6861617,131.7629818
6494,City Hall,1,640.1748407,495.7723746
6495,City Hall,1,682.9830645,543.8005986
6496,City Hall,1,536.2388612,404.3052981
6497,City Hall,1,884.7060237,771.7539352
6498,City Hall,1,564.4840663,439.4182864
6499,City Hall,1,392.3722332,261.3914653
6500,City Hall,1,324.3205484,186.8186968
6501,City Hall,1,1099.0456,941.0848846
6502,City Hall,1,362.93594,227.9824824
6503,City Hall,1,612.25335,461.0899411
6504,City Hall,1,493.0188554,375.3501482
6505,City Hall,1,390.6656291,248.9288605
6506,City Hall,1,381.561356,245.6171792
6507,City Hall,1,356.608999,213.2149576
6508,City Hall,1,465.2558801,327.868515
6509,City Hall,1,442.0716736,307.269989
6510,City Hall,1,587.9360672,452.1865219
6511,City Hall,1,556.941169,410.7627702
6512,City Hall,1,500.3736406,367.7470469
6513,City Hall,1,828.8742349,700.4565895
6514,City Hall,1,415.6544031,278.3333806
6515,City Hall,1,379.2409184,255.0273585
6516,City Hall,1,542.4314545,408.7297885
6517,City Hall,1,732.7152126,601.0345613
6518,City Hall,1,382.8648245,244.9487675
6519,City Hall,1,601.605912,468.9818135
6520,City Hall,1,572.9306344,450.5990791
6521,City Hall,1,402.4777718,264.8879472
6522,City Hall,1,656.3032042,504.628763
6523,City Hall,1,337.7025604,202.992224
6524,City Hall,1,489.9151864,371.471772
6525,City Hall,1,559.6918489,405.9504472
6526,City Hall,1,802.4830153,656.3857953
6527,City Hall,1,299.2624393,144.0874733
6528,City Hall,1,341.6206729,231.1541109
6529,City Hall,1,197.5880008,72.74650276
6530,City Hall,1,365.0740751,204.444013
6531,City Hall,1,494.5832899,364.4659394
6532,City Hall,1,382.4701219,255.9955077
6533,City Hall,1,398.3411593,245.7700366
6534,City Hall,1,724.1347063,571.5847016
6535,City Hall,1,385.9633349,254.1632494
6536,City Hall,1,535.4727278,392.0379266
6537,City Hall,1,569.9684041,445.5227037
6538,City Hall,1,271.0857871,134.4886692
6539,City Hall,1,88.0845493,0
6540,City Hall,1,623.4500568,489.3534194
6541,City Hall,1,175.5944228,28.73773957
6542,City Hall,1,601.592994,470.3337954
6543,City Hall,1,545.0554997,402.4209202
6544,City Hall,1,520.7097346,379.3530199
6545,City Hall,1,491.4588498,358.8221204
6546,City Hall,1,721.2345023,587.8830837
6547,City Hall,1,391.4675805,267.5808606
6548,City Hall,1,574.0980905,433.3028914
6549,City Hall,1,498.0621281,366.040206
6550,City Hall,1,600.226254,468.4382057
